nr,scatter,real
26755,./data/scatter/26755s.png,./data/real/26755r.png
26756,./data/scatter/26756s.png,./data/real/26756r.png
26757,./data/scatter/26757s.png,./data/real/26757r.png
26758,./data/scatter/26758s.png,./data/real/26758r.png
26759,./data/scatter/26759s.png,./data/real/26759r.png
26760,./data/scatter/26760s.png,./data/real/26760r.png
26761,./data/scatter/26761s.png,./data/real/26761r.png
26762,./data/scatter/26762s.png,./data/real/26762r.png
26763,./data/scatter/26763s.png,./data/real/26763r.png
26764,./data/scatter/26764s.png,./data/real/26764r.png
26765,./data/scatter/26765s.png,./data/real/26765r.png
26766,./data/scatter/26766s.png,./data/real/26766r.png
26767,./data/scatter/26767s.png,./data/real/26767r.png
26768,./data/scatter/26768s.png,./data/real/26768r.png
26769,./data/scatter/26769s.png,./data/real/26769r.png
26770,./data/scatter/26770s.png,./data/real/26770r.png
26771,./data/scatter/26771s.png,./data/real/26771r.png
26772,./data/scatter/26772s.png,./data/real/26772r.png
26773,./data/scatter/26773s.png,./data/real/26773r.png
26774,./data/scatter/26774s.png,./data/real/26774r.png
26775,./data/scatter/26775s.png,./data/real/26775r.png
26776,./data/scatter/26776s.png,./data/real/26776r.png
26777,./data/scatter/26777s.png,./data/real/26777r.png
26778,./data/scatter/26778s.png,./data/real/26778r.png
26779,./data/scatter/26779s.png,./data/real/26779r.png
26780,./data/scatter/26780s.png,./data/real/26780r.png
26781,./data/scatter/26781s.png,./data/real/26781r.png
26782,./data/scatter/26782s.png,./data/real/26782r.png
26783,./data/scatter/26783s.png,./data/real/26783r.png
26784,./data/scatter/26784s.png,./data/real/26784r.png
26785,./data/scatter/26785s.png,./data/real/26785r.png
26786,./data/scatter/26786s.png,./data/real/26786r.png
26787,./data/scatter/26787s.png,./data/real/26787r.png
26788,./data/scatter/26788s.png,./data/real/26788r.png
26789,./data/scatter/26789s.png,./data/real/26789r.png
26790,./data/scatter/26790s.png,./data/real/26790r.png
26791,./data/scatter/26791s.png,./data/real/26791r.png
26792,./data/scatter/26792s.png,./data/real/26792r.png
26793,./data/scatter/26793s.png,./data/real/26793r.png
26794,./data/scatter/26794s.png,./data/real/26794r.png
26795,./data/scatter/26795s.png,./data/real/26795r.png
26796,./data/scatter/26796s.png,./data/real/26796r.png
26797,./data/scatter/26797s.png,./data/real/26797r.png
26798,./data/scatter/26798s.png,./data/real/26798r.png
26799,./data/scatter/26799s.png,./data/real/26799r.png
26800,./data/scatter/26800s.png,./data/real/26800r.png
26801,./data/scatter/26801s.png,./data/real/26801r.png
26802,./data/scatter/26802s.png,./data/real/26802r.png
26803,./data/scatter/26803s.png,./data/real/26803r.png
26804,./data/scatter/26804s.png,./data/real/26804r.png
26805,./data/scatter/26805s.png,./data/real/26805r.png
26806,./data/scatter/26806s.png,./data/real/26806r.png
26807,./data/scatter/26807s.png,./data/real/26807r.png
26808,./data/scatter/26808s.png,./data/real/26808r.png
26809,./data/scatter/26809s.png,./data/real/26809r.png
26810,./data/scatter/26810s.png,./data/real/26810r.png
26811,./data/scatter/26811s.png,./data/real/26811r.png
26812,./data/scatter/26812s.png,./data/real/26812r.png
26813,./data/scatter/26813s.png,./data/real/26813r.png
26814,./data/scatter/26814s.png,./data/real/26814r.png
26815,./data/scatter/26815s.png,./data/real/26815r.png
26816,./data/scatter/26816s.png,./data/real/26816r.png
26817,./data/scatter/26817s.png,./data/real/26817r.png
26818,./data/scatter/26818s.png,./data/real/26818r.png
26819,./data/scatter/26819s.png,./data/real/26819r.png
26820,./data/scatter/26820s.png,./data/real/26820r.png
26821,./data/scatter/26821s.png,./data/real/26821r.png
26822,./data/scatter/26822s.png,./data/real/26822r.png
26823,./data/scatter/26823s.png,./data/real/26823r.png
26824,./data/scatter/26824s.png,./data/real/26824r.png
26825,./data/scatter/26825s.png,./data/real/26825r.png
26826,./data/scatter/26826s.png,./data/real/26826r.png
26827,./data/scatter/26827s.png,./data/real/26827r.png
26828,./data/scatter/26828s.png,./data/real/26828r.png
26829,./data/scatter/26829s.png,./data/real/26829r.png
26830,./data/scatter/26830s.png,./data/real/26830r.png
26831,./data/scatter/26831s.png,./data/real/26831r.png
26832,./data/scatter/26832s.png,./data/real/26832r.png
26833,./data/scatter/26833s.png,./data/real/26833r.png
26834,./data/scatter/26834s.png,./data/real/26834r.png
26835,./data/scatter/26835s.png,./data/real/26835r.png
26836,./data/scatter/26836s.png,./data/real/26836r.png
26837,./data/scatter/26837s.png,./data/real/26837r.png
26838,./data/scatter/26838s.png,./data/real/26838r.png
26839,./data/scatter/26839s.png,./data/real/26839r.png
26840,./data/scatter/26840s.png,./data/real/26840r.png
26841,./data/scatter/26841s.png,./data/real/26841r.png
26842,./data/scatter/26842s.png,./data/real/26842r.png
26843,./data/scatter/26843s.png,./data/real/26843r.png
26844,./data/scatter/26844s.png,./data/real/26844r.png
26845,./data/scatter/26845s.png,./data/real/26845r.png
26846,./data/scatter/26846s.png,./data/real/26846r.png
26847,./data/scatter/26847s.png,./data/real/26847r.png
26848,./data/scatter/26848s.png,./data/real/26848r.png
26849,./data/scatter/26849s.png,./data/real/26849r.png
26850,./data/scatter/26850s.png,./data/real/26850r.png
26851,./data/scatter/26851s.png,./data/real/26851r.png
26852,./data/scatter/26852s.png,./data/real/26852r.png
26853,./data/scatter/26853s.png,./data/real/26853r.png
26854,./data/scatter/26854s.png,./data/real/26854r.png
26855,./data/scatter/26855s.png,./data/real/26855r.png
26856,./data/scatter/26856s.png,./data/real/26856r.png
26857,./data/scatter/26857s.png,./data/real/26857r.png
26858,./data/scatter/26858s.png,./data/real/26858r.png
26859,./data/scatter/26859s.png,./data/real/26859r.png
26860,./data/scatter/26860s.png,./data/real/26860r.png
26861,./data/scatter/26861s.png,./data/real/26861r.png
26862,./data/scatter/26862s.png,./data/real/26862r.png
26863,./data/scatter/26863s.png,./data/real/26863r.png
26864,./data/scatter/26864s.png,./data/real/26864r.png
26865,./data/scatter/26865s.png,./data/real/26865r.png
26866,./data/scatter/26866s.png,./data/real/26866r.png
26867,./data/scatter/26867s.png,./data/real/26867r.png
26868,./data/scatter/26868s.png,./data/real/26868r.png
26869,./data/scatter/26869s.png,./data/real/26869r.png
26870,./data/scatter/26870s.png,./data/real/26870r.png
26871,./data/scatter/26871s.png,./data/real/26871r.png
26872,./data/scatter/26872s.png,./data/real/26872r.png
26873,./data/scatter/26873s.png,./data/real/26873r.png
26874,./data/scatter/26874s.png,./data/real/26874r.png
26875,./data/scatter/26875s.png,./data/real/26875r.png
26876,./data/scatter/26876s.png,./data/real/26876r.png
26877,./data/scatter/26877s.png,./data/real/26877r.png
26878,./data/scatter/26878s.png,./data/real/26878r.png
26879,./data/scatter/26879s.png,./data/real/26879r.png
26880,./data/scatter/26880s.png,./data/real/26880r.png
26881,./data/scatter/26881s.png,./data/real/26881r.png
26882,./data/scatter/26882s.png,./data/real/26882r.png
26883,./data/scatter/26883s.png,./data/real/26883r.png
26884,./data/scatter/26884s.png,./data/real/26884r.png
26885,./data/scatter/26885s.png,./data/real/26885r.png
26886,./data/scatter/26886s.png,./data/real/26886r.png
26887,./data/scatter/26887s.png,./data/real/26887r.png
26888,./data/scatter/26888s.png,./data/real/26888r.png
26889,./data/scatter/26889s.png,./data/real/26889r.png
26890,./data/scatter/26890s.png,./data/real/26890r.png
26891,./data/scatter/26891s.png,./data/real/26891r.png
26892,./data/scatter/26892s.png,./data/real/26892r.png
26893,./data/scatter/26893s.png,./data/real/26893r.png
26894,./data/scatter/26894s.png,./data/real/26894r.png
26895,./data/scatter/26895s.png,./data/real/26895r.png
26896,./data/scatter/26896s.png,./data/real/26896r.png
26897,./data/scatter/26897s.png,./data/real/26897r.png
26898,./data/scatter/26898s.png,./data/real/26898r.png
26899,./data/scatter/26899s.png,./data/real/26899r.png
26900,./data/scatter/26900s.png,./data/real/26900r.png
26901,./data/scatter/26901s.png,./data/real/26901r.png
26902,./data/scatter/26902s.png,./data/real/26902r.png
26903,./data/scatter/26903s.png,./data/real/26903r.png
26904,./data/scatter/26904s.png,./data/real/26904r.png
26905,./data/scatter/26905s.png,./data/real/26905r.png
26906,./data/scatter/26906s.png,./data/real/26906r.png
26907,./data/scatter/26907s.png,./data/real/26907r.png
26908,./data/scatter/26908s.png,./data/real/26908r.png
26909,./data/scatter/26909s.png,./data/real/26909r.png
26910,./data/scatter/26910s.png,./data/real/26910r.png
26911,./data/scatter/26911s.png,./data/real/26911r.png
26912,./data/scatter/26912s.png,./data/real/26912r.png
26913,./data/scatter/26913s.png,./data/real/26913r.png
26914,./data/scatter/26914s.png,./data/real/26914r.png
26915,./data/scatter/26915s.png,./data/real/26915r.png
26916,./data/scatter/26916s.png,./data/real/26916r.png
26917,./data/scatter/26917s.png,./data/real/26917r.png
26918,./data/scatter/26918s.png,./data/real/26918r.png
26919,./data/scatter/26919s.png,./data/real/26919r.png
26920,./data/scatter/26920s.png,./data/real/26920r.png
26921,./data/scatter/26921s.png,./data/real/26921r.png
26922,./data/scatter/26922s.png,./data/real/26922r.png
26923,./data/scatter/26923s.png,./data/real/26923r.png
26924,./data/scatter/26924s.png,./data/real/26924r.png
26925,./data/scatter/26925s.png,./data/real/26925r.png
26926,./data/scatter/26926s.png,./data/real/26926r.png
26927,./data/scatter/26927s.png,./data/real/26927r.png
26928,./data/scatter/26928s.png,./data/real/26928r.png
26929,./data/scatter/26929s.png,./data/real/26929r.png
26930,./data/scatter/26930s.png,./data/real/26930r.png
26931,./data/scatter/26931s.png,./data/real/26931r.png
26932,./data/scatter/26932s.png,./data/real/26932r.png
26933,./data/scatter/26933s.png,./data/real/26933r.png
26934,./data/scatter/26934s.png,./data/real/26934r.png
26935,./data/scatter/26935s.png,./data/real/26935r.png
26936,./data/scatter/26936s.png,./data/real/26936r.png
26937,./data/scatter/26937s.png,./data/real/26937r.png
26938,./data/scatter/26938s.png,./data/real/26938r.png
26939,./data/scatter/26939s.png,./data/real/26939r.png
26940,./data/scatter/26940s.png,./data/real/26940r.png
26941,./data/scatter/26941s.png,./data/real/26941r.png
26942,./data/scatter/26942s.png,./data/real/26942r.png
26943,./data/scatter/26943s.png,./data/real/26943r.png
26944,./data/scatter/26944s.png,./data/real/26944r.png
26945,./data/scatter/26945s.png,./data/real/26945r.png
26946,./data/scatter/26946s.png,./data/real/26946r.png
26947,./data/scatter/26947s.png,./data/real/26947r.png
26948,./data/scatter/26948s.png,./data/real/26948r.png
26949,./data/scatter/26949s.png,./data/real/26949r.png
26950,./data/scatter/26950s.png,./data/real/26950r.png
26951,./data/scatter/26951s.png,./data/real/26951r.png
26952,./data/scatter/26952s.png,./data/real/26952r.png
26953,./data/scatter/26953s.png,./data/real/26953r.png
26954,./data/scatter/26954s.png,./data/real/26954r.png
26955,./data/scatter/26955s.png,./data/real/26955r.png
26956,./data/scatter/26956s.png,./data/real/26956r.png
26957,./data/scatter/26957s.png,./data/real/26957r.png
26958,./data/scatter/26958s.png,./data/real/26958r.png
26959,./data/scatter/26959s.png,./data/real/26959r.png
26960,./data/scatter/26960s.png,./data/real/26960r.png
26961,./data/scatter/26961s.png,./data/real/26961r.png
26962,./data/scatter/26962s.png,./data/real/26962r.png
26963,./data/scatter/26963s.png,./data/real/26963r.png
26964,./data/scatter/26964s.png,./data/real/26964r.png
26965,./data/scatter/26965s.png,./data/real/26965r.png
26966,./data/scatter/26966s.png,./data/real/26966r.png
26967,./data/scatter/26967s.png,./data/real/26967r.png
26968,./data/scatter/26968s.png,./data/real/26968r.png
26969,./data/scatter/26969s.png,./data/real/26969r.png
26970,./data/scatter/26970s.png,./data/real/26970r.png
26971,./data/scatter/26971s.png,./data/real/26971r.png
26972,./data/scatter/26972s.png,./data/real/26972r.png
26973,./data/scatter/26973s.png,./data/real/26973r.png
26974,./data/scatter/26974s.png,./data/real/26974r.png
26975,./data/scatter/26975s.png,./data/real/26975r.png
26976,./data/scatter/26976s.png,./data/real/26976r.png
26977,./data/scatter/26977s.png,./data/real/26977r.png
26978,./data/scatter/26978s.png,./data/real/26978r.png
26979,./data/scatter/26979s.png,./data/real/26979r.png
26980,./data/scatter/26980s.png,./data/real/26980r.png
26981,./data/scatter/26981s.png,./data/real/26981r.png
26982,./data/scatter/26982s.png,./data/real/26982r.png
26983,./data/scatter/26983s.png,./data/real/26983r.png
26984,./data/scatter/26984s.png,./data/real/26984r.png
26985,./data/scatter/26985s.png,./data/real/26985r.png
26986,./data/scatter/26986s.png,./data/real/26986r.png
26987,./data/scatter/26987s.png,./data/real/26987r.png
26988,./data/scatter/26988s.png,./data/real/26988r.png
26989,./data/scatter/26989s.png,./data/real/26989r.png
26990,./data/scatter/26990s.png,./data/real/26990r.png
26991,./data/scatter/26991s.png,./data/real/26991r.png
26992,./data/scatter/26992s.png,./data/real/26992r.png
26993,./data/scatter/26993s.png,./data/real/26993r.png
26994,./data/scatter/26994s.png,./data/real/26994r.png
26995,./data/scatter/26995s.png,./data/real/26995r.png
26996,./data/scatter/26996s.png,./data/real/26996r.png
26997,./data/scatter/26997s.png,./data/real/26997r.png
26998,./data/scatter/26998s.png,./data/real/26998r.png
26999,./data/scatter/26999s.png,./data/real/26999r.png
27000,./data/scatter/27000s.png,./data/real/27000r.png
27001,./data/scatter/27001s.png,./data/real/27001r.png
27002,./data/scatter/27002s.png,./data/real/27002r.png
27003,./data/scatter/27003s.png,./data/real/27003r.png
27004,./data/scatter/27004s.png,./data/real/27004r.png
27005,./data/scatter/27005s.png,./data/real/27005r.png
27006,./data/scatter/27006s.png,./data/real/27006r.png
27007,./data/scatter/27007s.png,./data/real/27007r.png
27008,./data/scatter/27008s.png,./data/real/27008r.png
27009,./data/scatter/27009s.png,./data/real/27009r.png
27010,./data/scatter/27010s.png,./data/real/27010r.png
27011,./data/scatter/27011s.png,./data/real/27011r.png
27012,./data/scatter/27012s.png,./data/real/27012r.png
27013,./data/scatter/27013s.png,./data/real/27013r.png
27014,./data/scatter/27014s.png,./data/real/27014r.png
27015,./data/scatter/27015s.png,./data/real/27015r.png
27016,./data/scatter/27016s.png,./data/real/27016r.png
27017,./data/scatter/27017s.png,./data/real/27017r.png
27018,./data/scatter/27018s.png,./data/real/27018r.png
27019,./data/scatter/27019s.png,./data/real/27019r.png
27020,./data/scatter/27020s.png,./data/real/27020r.png
27021,./data/scatter/27021s.png,./data/real/27021r.png
27022,./data/scatter/27022s.png,./data/real/27022r.png
27023,./data/scatter/27023s.png,./data/real/27023r.png
27024,./data/scatter/27024s.png,./data/real/27024r.png
27025,./data/scatter/27025s.png,./data/real/27025r.png
27026,./data/scatter/27026s.png,./data/real/27026r.png
27027,./data/scatter/27027s.png,./data/real/27027r.png
27028,./data/scatter/27028s.png,./data/real/27028r.png
27029,./data/scatter/27029s.png,./data/real/27029r.png
27030,./data/scatter/27030s.png,./data/real/27030r.png
27031,./data/scatter/27031s.png,./data/real/27031r.png
27032,./data/scatter/27032s.png,./data/real/27032r.png
27033,./data/scatter/27033s.png,./data/real/27033r.png
27034,./data/scatter/27034s.png,./data/real/27034r.png
27035,./data/scatter/27035s.png,./data/real/27035r.png
27036,./data/scatter/27036s.png,./data/real/27036r.png
27037,./data/scatter/27037s.png,./data/real/27037r.png
27038,./data/scatter/27038s.png,./data/real/27038r.png
27039,./data/scatter/27039s.png,./data/real/27039r.png
27040,./data/scatter/27040s.png,./data/real/27040r.png
27041,./data/scatter/27041s.png,./data/real/27041r.png
27042,./data/scatter/27042s.png,./data/real/27042r.png
27043,./data/scatter/27043s.png,./data/real/27043r.png
27044,./data/scatter/27044s.png,./data/real/27044r.png
27045,./data/scatter/27045s.png,./data/real/27045r.png
27046,./data/scatter/27046s.png,./data/real/27046r.png
27047,./data/scatter/27047s.png,./data/real/27047r.png
27048,./data/scatter/27048s.png,./data/real/27048r.png
27049,./data/scatter/27049s.png,./data/real/27049r.png
27050,./data/scatter/27050s.png,./data/real/27050r.png
27051,./data/scatter/27051s.png,./data/real/27051r.png
27052,./data/scatter/27052s.png,./data/real/27052r.png
27053,./data/scatter/27053s.png,./data/real/27053r.png
27054,./data/scatter/27054s.png,./data/real/27054r.png
27055,./data/scatter/27055s.png,./data/real/27055r.png
